kernel,dtype,N,stride,misalign,tail,median_ms,p10_ms,p90_ms,gflops,gibps,cpe,label,hint,check,vecmode
saxpy,f64,1048576,1,25,0,0.9255,0.9023,0.99712,2.265967,25.324149,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,26,0,0.8975,0.86056,1.05424,2.33666,26.114206,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,27,0,0.9022,0.84968,0.99868,2.324487,25.978164,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,28,0,0.8724,0.85742,0.95234,2.403888,26.865543,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,29,0,1.0221,0.93126,1.08144,2.051807,22.930731,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,30,0,0.8908,0.8528,1.00698,2.354234,26.31062,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,31,0,0.9332,0.84834,1.10232,2.24727,25.115195,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,32,0,0.9563,0.90196,1.06448,2.192985,24.508522,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,33,0,0.9184,0.86736,1.12736,2.283484,25.519926,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,34,0,0.9124,0.8696,1.00376,2.298501,25.687747,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,35,0,1.1308,1.07354,1.3474,1.854574,20.726477,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,36,0,0.9049,0.87182,0.96926,2.317551,25.900652,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,37,0,0.9769,0.91444,1.08508,2.146742,23.991708,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,38,0,0.9503,0.89334,1.05312,2.206832,24.663264,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,39,0,0.9301,0.86886,1.11462,2.25476,25.198903,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,40,0,0.8562,0.83008,0.87896,2.449372,27.373861,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,41,0,0.8681,0.86426,0.91486,2.415795,26.998618,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,42,0,0.8747,0.84598,0.94562,2.397567,26.794901,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,43,0,0.9162,0.87458,1.55644,2.288967,25.581205,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,44,0,0.9329,0.90154,1.04812,2.247992,25.123272,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,45,0,0.9164,0.8562,1.04902,2.288468,25.575622,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,46,0,0.9176,0.88478,1.01518,2.285475,25.542175,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,47,0,0.9645,0.88864,1.19296,2.174341,24.300156,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,48,0,0.937,0.88158,1.07054,2.238156,25.01334,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,49,0,1.0371,0.8785,1.18496,2.022131,22.599074,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,50,0,0.8885,0.85876,0.9853,2.360329,26.378728,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,51,0,0.8638,0.84134,0.9529,2.427821,27.133017,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,52,0,0.9663,0.92172,1.00724,2.170291,24.25489,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,53,0,0.8996,0.85622,0.96868,2.331205,26.053246,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,54,0,0.878,0.8436,0.93114,2.388556,26.694191,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,55,0,0.9087,0.84092,1.08852,2.30786,25.792341,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,56,0,0.923,0.88116,1.04668,2.272104,25.392741,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,57,0,0.8568,0.8334,0.9227,2.447656,27.354692,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,58,0,0.9885,0.9202,1.12686,2.12155,23.710167,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,59,0,0.8679,0.8514,0.9446,2.416352,27.004839,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,60,0,0.8608,0.83848,0.89174,2.436283,27.227579,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,61,0,0.9109,0.89454,1.50468,2.302286,25.730047,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,62,0,0.9269,0.89256,1.1125,2.262544,25.285899,0.0,mis,mode:AVX2,isa:AVX2,AVX2
saxpy,f64,1048576,1,63,0,0.9004,0.83562,1.00826,2.329134,26.030098,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,0,0,1.2858,1.27826,1.35754,1.631009,6.075984,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,1,0,1.3239,1.28888,1.35434,1.584071,5.901125,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,2,0,1.3102,1.29976,1.36086,1.600635,5.96283,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,3,0,1.331,1.29682,1.3823,1.575621,5.869647,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,4,0,1.3287,1.3017,1.4062,1.578349,5.879807,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,5,0,1.3236,1.3043,1.46488,1.58443,5.902463,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,6,0,1.4331,1.38466,1.6477,1.463368,5.451469,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,7,0,1.3299,1.30346,1.62032,1.576925,5.874502,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,8,0,1.4431,1.37996,1.52694,1.453227,5.413693,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,9,0,1.3212,1.301,1.45116,1.587309,5.913185,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,10,0,1.3141,1.30028,1.45846,1.595885,5.945134,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,11,0,1.3373,1.29048,1.41574,1.568199,5.841995,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,12,0,1.3013,1.27352,1.42624,1.611582,6.003612,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,13,0,1.3338,1.3024,1.38546,1.572314,5.857325,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,14,0,1.3279,1.3018,1.41588,1.5793,5.88335,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,15,0,1.3214,1.2985,1.36352,1.587068,5.91229,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,16,0,1.319,1.3023,1.42316,1.589956,5.923048,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,17,0,1.3667,1.29552,1.56922,1.534464,5.716324,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,18,0,1.3298,1.29236,1.3623,1.577043,5.874944,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,19,0,1.3311,1.30178,1.40804,1.575503,5.869206,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,20,0,1.3231,1.28544,1.4163,1.585029,5.904694,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,21,0,1.3431,1.28432,1.40482,1.561427,5.816767,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,22,0,1.3592,1.30262,1.56398,1.542931,5.747866,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,23,0,1.3334,1.30944,1.4944,1.572785,5.859082,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,24,0,1.3047,1.28646,1.4097,1.607383,5.987967,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,25,0,1.3096,1.29114,1.40116,1.601368,5.965562,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,26,0,1.3307,1.2794,1.40442,1.575977,5.87097,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,27,0,1.3291,1.27426,1.40336,1.577874,5.878038,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,28,0,1.34,1.28508,1.38914,1.565039,5.830224,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,29,0,1.3195,1.2812,1.35,1.589354,5.920803,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,30,0,1.2979,1.27636,1.39738,1.615804,6.019339,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,31,0,1.3304,1.29652,1.47708,1.576332,5.872294,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,32,0,1.3526,1.30194,1.52556,1.55046,5.775913,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,33,0,1.3021,1.27534,1.44058,1.610592,5.999923,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,34,0,1.2955,1.28058,1.4018,1.618797,6.03049,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,35,0,1.2857,1.27918,1.34942,1.631136,6.076456,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,36,0,1.313,1.30366,1.3343,1.597222,5.950114,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,37,0,1.3407,1.29908,1.40272,1.564222,5.82718,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,38,0,1.3292,1.31624,1.38594,1.577755,5.877596,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,39,0,1.3481,1.314,1.3852,1.555635,5.795193,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,40,0,1.3543,1.284,1.48238,1.548514,5.768663,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,41,0,1.3296,1.29854,1.51426,1.57728,5.875827,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,42,0,1.3211,1.30078,1.44998,1.587429,5.913633,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,43,0,1.3169,1.30622,1.3344,1.592491,5.932493,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,44,0,1.3067,1.29038,1.34524,1.604922,5.978802,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,45,0,1.3196,1.30424,1.3772,1.589233,5.920355,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,46,0,1.3001,1.2709,1.37094,1.61307,6.009153,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,47,0,1.3503,1.28482,1.62162,1.553101,5.785751,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,48,0,1.3565,1.31204,1.5511,1.546002,5.759307,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,49,0,1.3403,1.2994,1.43718,1.564689,5.828919,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,50,0,1.3356,1.31116,1.44302,1.570195,5.849431,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,51,0,1.3411,1.30776,1.42982,1.563755,5.825442,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,52,0,1.3203,1.30568,1.34536,1.588391,5.917216,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,53,0,1.3096,1.30112,1.3423,1.601368,5.965562,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,54,0,1.3191,1.3014,1.35266,1.589835,5.922599,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,55,0,1.3292,1.30148,1.42848,1.577755,5.877596,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,56,0,1.3222,1.30726,1.35726,1.586108,5.908713,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,57,0,1.335,1.29814,1.43422,1.5709,5.85206,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,58,0,1.3345,1.29726,1.42224,1.571489,5.854253,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,59,0,1.2954,1.27618,1.96248,1.618922,6.030956,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,60,0,1.3276,1.2775,1.51436,1.579657,5.884679,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,61,0,1.3089,1.30324,1.39386,1.602225,5.968752,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,62,0,1.2997,1.28966,1.41918,1.613566,6.011003,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,63,0,1.3056,1.30112,1.41742,1.606275,5.983839,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f32,1048576,1,0,0,1.3323,1.30158,1.54852,1.574084,5.86392,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,1,0,1.3298,1.2987,1.41204,1.577043,5.874944,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,2,0,1.3259,1.29426,1.39112,1.581682,5.892224,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,3,0,1.328,1.29464,1.47116,1.579181,5.882907,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,4,0,1.3693,1.3189,1.42082,1.53155,5.70547,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,5,0,1.3144,1.30414,1.39358,1.59552,5.943777,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,6,0,1.3162,1.30666,1.34818,1.593338,5.935648,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,7,0,1.3548,1.3153,1.45156,1.547942,5.766534,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,8,0,1.3164,1.30958,1.42018,1.593096,5.934746,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,9,0,1.331,1.291,1.36778,1.575621,5.869647,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,10,0,1.2981,1.28972,1.4002,1.615555,6.018412,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,11,0,1.3087,1.2899,1.43158,1.60247,5.969665,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,12,0,1.3564,1.32402,1.48638,1.546116,5.759732,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,13,0,1.3449,1.2852,1.40484,1.559337,5.808982,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,14,0,1.3545,1.29136,1.58192,1.548285,5.767811,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,15,0,1.2926,1.28418,1.34942,1.622429,6.04402,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,16,0,1.3191,1.2997,1.4144,1.589835,5.922599,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,17,0,1.2809,1.27016,1.29932,1.637249,6.099227,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,18,0,1.311,1.27698,1.3739,1.599658,5.959191,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,19,0,1.4059,1.28616,1.57898,1.491679,5.556939,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,20,0,1.3177,1.29838,1.36546,1.591525,5.928891,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,21,0,1.3134,1.29308,1.38442,1.596735,5.948302,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,22,0,1.3752,1.31128,1.51736,1.52498,5.680992,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,23,0,1.3048,1.30122,1.32722,1.607259,5.987508,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,24,0,1.3206,1.31062,1.51254,1.58803,5.915872,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,25,0,1.3071,1.29674,1.40392,1.604431,5.976972,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,26,0,1.3362,1.30206,1.39808,1.56949,5.846804,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,27,0,1.3174,1.3053,1.43792,1.591887,5.930241,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,28,0,1.3081,1.30182,1.35272,1.603205,5.972403,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,29,0,1.3292,1.31802,1.57978,1.577755,5.877596,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,30,0,1.3099,1.29804,1.42802,1.601002,5.964196,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,31,0,1.3104,1.29938,1.38738,1.600391,5.96192,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,32,0,1.3266,1.30192,1.43706,1.580847,5.889115,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,33,0,1.3117,1.30274,1.42826,1.598805,5.956011,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,34,0,1.3379,1.2997,1.38972,1.567495,5.839375,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,35,0,1.3342,1.28448,1.55102,1.571842,5.855569,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,36,0,1.287,1.27808,1.31238,1.629489,6.070319,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,37,0,1.3258,1.28472,1.54726,1.581801,5.892669,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,38,0,1.308,1.28358,1.3219,1.603327,5.972859,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,39,0,1.2989,1.28112,1.35564,1.61456,6.014705,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,40,0,1.3429,1.30394,1.47494,1.561659,5.817633,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,41,0,1.3178,1.29788,1.40244,1.591404,5.928441,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,42,0,1.3121,1.28566,1.3828,1.598317,5.954196,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,43,0,1.2821,1.27724,1.3048,1.635716,6.093518,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,44,0,1.2833,1.27116,1.3636,1.634187,6.08782,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,45,0,1.3089,1.28894,1.40202,1.602225,5.968752,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,46,0,1.3084,1.29824,1.3668,1.602837,5.971033,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,47,0,1.3084,1.30428,1.38868,1.602837,5.971033,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,48,0,1.3271,1.30042,1.35222,1.580252,5.886896,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,49,0,1.3258,1.30688,1.46094,1.581801,5.892669,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,50,0,1.3206,1.3091,1.499,1.58803,5.915872,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,51,0,1.3346,1.31614,1.39344,1.571371,5.853814,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,52,0,1.2946,1.28546,1.38252,1.619923,6.034683,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,53,0,1.3407,1.31376,1.41228,1.564222,5.82718,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,54,0,1.3361,1.314,1.39264,1.569607,5.847242,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,55,0,1.339,1.32792,1.3967,1.566208,5.834578,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,56,0,1.3391,1.31334,1.45606,1.566091,5.834142,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,57,0,1.3372,1.31334,1.56184,1.568316,5.842432,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,58,0,1.3654,1.30972,1.52018,1.535925,5.721767,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,59,0,1.307,1.29096,1.36686,1.604554,5.977429,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,60,0,1.3473,1.31414,1.42014,1.556559,5.798634,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,61,0,1.3157,1.3037,1.35682,1.593944,5.937904,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,62,0,1.3111,1.30748,1.38554,1.599536,5.958737,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,63,0,1.3522,1.31212,1.41164,1.550919,5.777622,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f32,1048576,1,0,0,1.3389,1.28434,1.3884,1.566325,5.835014,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,1,0,1.3792,1.32994,1.49514,1.520557,5.664516,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,2,0,1.3403,1.29558,1.45216,1.564689,5.828919,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,3,0,1.2954,1.28434,1.39756,1.618922,6.030956,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,4,0,1.2912,1.27994,1.32738,1.624188,6.050573,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,5,0,1.3427,1.30868,1.40106,1.561892,5.8185,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,6,0,1.3353,1.31222,1.51194,1.570547,5.850745,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,7,0,1.3306,1.31226,1.34284,1.576095,5.871411,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,8,0,1.358,1.31512,1.4588,1.544295,5.752946,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,9,0,1.3003,1.28606,1.40726,1.612822,6.008229,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,10,0,1.3203,1.28264,1.44044,1.588391,5.917216,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,11,0,1.3465,1.3084,1.41594,1.557484,5.802079,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,12,0,1.336,1.3147,1.44424,1.569725,5.84768,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,13,0,1.3406,1.31106,2.0179,1.564338,5.827615,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,14,0,1.2987,1.28726,1.5309,1.614809,6.015631,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,15,0,1.3126,1.29216,1.4178,1.597708,5.951927,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,16,0,1.3281,1.30538,1.37848,1.579062,5.882464,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,17,0,1.3387,1.30902,1.39716,1.566559,5.835886,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,18,0,1.3184,1.30136,1.36742,1.59068,5.925743,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,19,0,1.3365,1.31096,1.40338,1.569137,5.845492,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,20,0,1.3189,1.28684,1.39764,1.590077,5.923497,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,21,0,1.3841,1.3304,1.58616,1.515174,5.644462,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,22,0,1.3498,1.30872,1.53716,1.553676,5.787895,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,23,0,1.3107,1.29902,1.39084,1.600024,5.960555,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,24,0,1.342,1.3088,1.42972,1.562706,5.821535,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,25,0,1.3206,1.2852,1.35738,1.58803,5.915872,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,26,0,1.298,1.28202,1.336,1.61568,6.018875,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,27,0,1.297,1.28952,1.38488,1.616925,6.023516,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,28,0,1.3089,1.28726,1.37774,1.602225,5.968752,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,29,0,1.3534,1.31142,1.38832,1.549543,5.772499,0.0,mis,mode:AVX2,isa:AVX2,AVX2
